Назва,LATITUDE,LONGITUDE,Дата,place_name,place_type,координати,civilian objects,посилання,Область,"артилерія, міномети, танки",авіа,ракетний,кількість ракет,дрони-камікадзе ,type of projectile,adress,type of projectile
Ямполівка ,49.06730547,37.95353591,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Торське ,48.99250278,37.97129624,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Іванівське ,48.57247598,37.92268132,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Терни ,49.08741945,37.95622744,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Колодязі,49.08274377,37.88915956,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Зарічне,49.01682096,37.93049483,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Діброва ,48.91758127,37.85680044,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Яковлівка ,48.71010385,38.14161292,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Верхньокам’янське,48.85758398,38.18959283,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Білогорівка,48.73595541,38.21159838,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,1,,,,,,
Дружба,48.41000457,37.91849663,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Залізне ,48.36745149,37.89861536,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Нью-Йорк,48.3312403,37.8618909,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Бахмут,48.59332579,37.96731915,25/01/2023,Прилегла до міста територія,громадське місце,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380287/ https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Васюківка,48.74378094,37.98078825,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Соледар,48.68478613,38.08279263,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Костянтинівка ,48.50671891,37.74699222,25/01/2023,"Цивільна інфраструктура, колишня школа, приватні будинки","громадська будівля, житло",неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/ https://www.pravda.com.ua/news/2022/12/12/7380356/,Донецька,,,1,2,,,,
Кліщіївка,48.52717933,37.95880148,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,1,,,,,,
Біла Гора,48.48001051,37.88673871,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Авдіївка,48.14761916,37.74072917,25/01/2023,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Невельське,48.05679411,37.57461075,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Спірне,48.8084126,38.26670754,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,,1,,,,,,
Опитне,48.09548548,37.72298581,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Красногорівка ,48.00233944,37.53281563,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Мар’їнка ,47.93764582,37.51431525,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Велика Новосілка,47.84046506,36.85309423,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Золота Нива,47.79223567,36.98978154,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Павлівка ,47.74571356,37.21611713,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Вугледар ,47.77662088,37.24835157,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Новоукраїнка,47.83435514,37.10538493,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Пречистівка,47.77655651,37.07155786,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Времівка ,47.83316301,36.80470301,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Донецька,1,,,,,,,
Зелене Поле,47.82581805,36.61889345,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Новопіль ,47.80363505,36.62531663,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Донецька,1,,,,,,,
Новодарівка,47.78162673,36.62921238,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Запорізька,1,,,,,,,
Малинівка,47.66943277,36.48227746,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Запорізька,1,,,,,,,
Гуляйпілське,47.60912121,36.05560721,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Запорізька,1,,,,,,,
Чарівне ,47.57921392,36.03659465,25/02/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Запорізька,1,,,,,,,
Темирівка,47.81930671,36.57770405,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Ольгівське,47.73018639,36.55179339,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Гуляйполе,47.64246382,36.28841951,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Дорожнянка,47.59170699,36.26031672,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Оріхів,47.54769589,35.78721797,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Новоандріївка,47.53935278,35.6986407,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Щербаки,47.544915,35.57435786,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Малі Щербаки,47.54547878,35.54938146,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Запорізька,1,,,,,,,
Лобкове ,47.52358994,35.43977534,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Плавні ,47.55689029,35.33365593,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Запорізька,1,,,,,,,
Червоний Маяк,46.94224117,33.5977219,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Херсонська,1,,,,,,,
Львове,46.78917106,33.14204556,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Херсонська,1,,,,,,,
Чорнобаївка ,46.70047638,32.5431569,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380326/,Херсонська,1,,,,,,,
Гаврилівка,47.21775923,33.87245543,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Дудчани,47.18949433,33.78583103,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Качкарівка,47.0919439,33.73414925,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Зміївка,46.86309728,33.57755162,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Берислав,46.85020087,33.44865284,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Іванівка,46.74699881,33.0197924,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Зеленівка,46.71229633,32.63934138,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Інженерне,46.70807453,32.69702291,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Антонівка,46.67878257,32.72988818,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Дніпровське ,46.58735456,32.46987769,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/,Херсонська,1,,,,,,,
Херсон,46.62909852,32.60431436,25/03/2022,Цивільна інфраструктура,громадська будівля,неточні,,https://www.pravda.com.ua/news/2022/12/11/7380293/ https://www.pravda.com.ua/news/2022/12/12/7380326/,Херсонська,1,,,,,,,
Очаківська громада,46.6314385,31.54235782,25/03/2022,,,,,https://www.pravda.com.ua/news/2022/12/12/7380356/,Миколаївська,1,,,,,,,
Великописарівська громада,50.44859835,35.54311133,25/03/2022,Приватний будинок,житло,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380317/,Сумська,1,,,,,,,
Середино-Будська громада,52.19406274,34.04527102,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380317/,Сумська,1,,,,,,,
Нікополь,47.57482961,34.43839328,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380328/,Дніпропетровська,1,,,,,,,
Марганецька громада,47.67290428,34.63894993,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/12/7380328/,Дніпропетровська,1,,,,,,,
Херсон,46.61957817,32.58841992,25/03/2022,"Житловий мікрорайон, багатоповерхівка",житло,точні,,https://www.pravda.com.ua/news/2022/12/12/7380372/,Херсонська,1,,,,,,,
Гірник,48.05712874,37.38465378,25/03/2022,"П'ятиповерхові будинки, відділення банку","житло, громадська будівля",точні,,https://www.pravda.com.ua/news/2022/12/12/7380354/,Донецька,1,,,,,,,
Херсон,46.66241024,32.61210294,25/03/2022,"Херсонський обласний Центр реінтеграції бездомних та звільнених осіб ""Надія""",громадська будівля,точні,,https://www.pravda.com.ua/news/2022/12/13/7380473/,Херсонська,1,,,,,,,
Краснопільська громада,50.78836292,35.30742918,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380474/,Сумська,1,,,,,,,
Великописарівська громада,50.44575598,35.51479564,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380474/,Сумська,1,,,,,,,
Середино-Будська громада,52.18335807,34.05682392,25/03/2022,Приватний будинок і сарай,житло,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380474/,Сумська,1,,,,,,,
Середина-Буда,52.17783977,34.03675353,25/03/2022,Багатоквартирний житловий будинок та лінія електропередач,"житло, енергетична інфраструктура",неточні,,https://www.pravda.com.ua/news/2022/12/13/7380505//,Сумська,1,,,,,,,
Рясне,50.69075261,35.39880127,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Сумська,1,,,,,,,
Стрілеча,50.3054273,36.40958872,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Стариця,50.24165493,36.77982689,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Огірцеве,50.29654002,36.84178578,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Гатище,50.30428183,36.88883814,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Волохівка,50.30880937,37.14755674,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Охрімівка,50.3484676,37.2216024,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Чугунівка,50.18133865,37.62753772,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Амбарне,50.11059085,37.6395037,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Дворічна ,49.8641731,37.68160394,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Кам’янка ,49.99397962,37.82769437,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Кислівка,49.64401901,37.90167037,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Котлярівка,49.62990757,37.91184781,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Табаївка ,49.60518637,37.88166617,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Берестове ,49.53674067,37.8986348,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Харківська,1,,,,,,,
Новоселівське ,49.51946218,37.95080364,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Луганська,1,,,,,,,
Стельмахівка ,49.47198945,37.9126894,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Луганська,1,,,,,,,
Новоєгорівка,49.33002978,37.95555748,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Луганська,1,,,,,,,
Макіївка ,49.20527967,37.97572806,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Луганська,1,,,,,,,
Білогорівка ,48.92216276,38.24451708,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Луганська,1,,,,,,,
Терни ,49.10274106,37.96960383,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Ямполівка ,49.06717689,37.95041459,25/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Торське ,48.99174229,37.97805698,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Верхньокам’янське,48.85755037,38.20636578,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Виїмка,48.80389084,38.15283158,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Спірне,48.81118802,38.25207093,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Білогорівка,48.73528508,38.21209704,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Веселе,48.74255505,38.1545293,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Соледар,48.69945838,38.07409777,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Бахмутське,48.666842,38.09410359,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Підгородне,48.63480724,38.02710217,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Бахмут,48.61833976,38.01851933,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Часів Яр,48.59044706,37.87093139,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Кліщіївка,48.52354008,37.95335357,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Курдюмівка,48.46734438,37.96296661,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Дружба ,48.41185515,37.92184124,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Залізне ,48.37037713,37.9009096,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Нью-Йорк,48.32209071,37.87171699,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Красногорівка ,47.99841513,37.52032384,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Бердичі,48.1946856,37.64622008,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Веселе,48.18746276,37.75148311,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Авдіївка,48.12488688,37.76697778,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Опитне,48.09617027,37.72308661,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Водяне,48.09564042,37.67231427,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Первомайське,48.0852592,37.61459174,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Невельське,48.06217505,37.57408925,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Красногорівка ,48.20347039,37.7247782,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Мар’їнка ,47.93725651,37.50302301,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Вугледар,47.7850732,37.24956642,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Богоявленка,47.85835679,37.21749582,25/04/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Новоукраїнка,47.83508965,37.11479533,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Пречистівка ,47.78526825,37.07475301,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Золота Нива,47.79100102,36.99192514,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Времівка ,47.83062387,36.8124182,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Зелене Поле,47.83503666,36.62368084,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Новопіль ,47.80475347,36.6260406,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Донецька,1,,,,,,,
Новодарівка,47.78011428,36.63071966,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Малинівка,47.67346028,36.48227242,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Гуляйполе,47.65179269,36.29412902,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Дорожнянка,47.58282754,36.25979675,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Гуляйпілське,47.608758,36.05792297,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Чарівне ,47.57912214,36.03801025,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Білогір’я,47.5245248,35.9956238,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Мала Токмачка,47.53566947,35.8961468,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Оріхів,47.55513603,35.79486659,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Малі Щербаки,47.54673456,35.54785296,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Кам’янське ,47.53110619,35.34716823,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Плавні ,47.55850403,35.33476788,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Запорізька,1,,,,,,,
Антонівка,46.68172205,32.7347931,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Херсонська,1,,,,,,,
Чорнобаївка ,46.68759999,32.54482914,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380479/,Херсонська,1,,,,,,,
Нікопольська громада,47.63652998,34.32450408,25/05/2022,ПАТ НІКОПОЛЬСЬКИЙ ЗАВОД ФЕРОСПЛАВІВ,промисловість,точні,,https://www.pravda.com.ua/news/2022/12/13/7380482/,Дніпропетровська,1,,,,,,,
Нікополь,47.56745971,34.41705094,25/05/2022,"Десяток багатоповерхових та приватних будинків, господарчі споруди, адміністративні будівлі, магазин, лінії електропередач","житло, громадська будівля, енергетична інфраструктура",неточні,,https://www.pravda.com.ua/news/2022/12/13/7380482/,Дніпропетровська,1,,,,,,,
Червоногригорівська громада,47.62238159,34.49109692,25/05/2022,"Приватні будинки, господарчі споруди, гараж, електромережі","житло, громадська будівля, енергетична інфраструктура",неточні,,https://www.pravda.com.ua/news/2022/12/13/7380482/,Дніпропетровська,1,,,,,,,
Марганецька громада,47.68519909,34.62508197,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380482/,Дніпропетровська,1,,,,,,,
Куп'янськ,49.7064193,37.63627303,25/05/2022,Двоповерхова адмінбудівля,громадська будівля,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380496/,Харківська,,,1,,,С-300,,
Хотінська громада,51.16494146,34.72554579,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380628/,Сумська,,1,,,,,,
Білопільська громада,51.21645528,34.36239485,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380628/,Сумська,1,,,,,,,
Есманська громада,51.84576419,34.15822438,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380628/,Сумська,1,,,,,,,
Кучерівка ,51.72442385,34.20163062,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Сумська,1,,,,,,,
Кіндратівка ,51.14120234,34.75958837,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Сумська,1,,,,,,,
Леонівка,52.26072825,32.83798557,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Чернігівська,1,,,,,,,
Семенівська громада,52.17563151,32.58100498,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/13/7380505/,Чернігівська,1,,,,,,,
Бучки ,52.3022444,33.10875963,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Чернігівська,1,,,,,,,
Гай ,52.3037183,33.28439297,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Чернігівська,1,,,,,,,
Стрілеча,50.29994502,36.40418139,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Стариця,50.24663674,36.80665249,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Тихе,50.30517971,37.01394103,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Амбарне,50.1104172,37.62973476,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Вільхуватка,50.18247644,37.52704194,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Хатнє,50.11805146,37.57076799,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Мілове,50.13291474,37.67644946,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Дворічна ,49.86691905,37.69216381,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Красне ,50.28074821,36.45855504,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Котлярівка,49.62812466,37.90338251,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Табаївка ,49.60656161,37.87937581,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Берестове ,49.54413347,37.90367136,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Харківська,1,,,,,,,
Новоселівське ,49.51779027,37.94743453,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
Стельмахівка ,49.48551344,37.91271333,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
М’ясожарівка,49.43841384,37.90924803,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
Греківка,49.24831924,37.91266307,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
Площанка ,49.20621547,38.08972954,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
Невське ,49.15183077,37.97533573,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
Червонопопівка ,49.13862547,38.16864292,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
Піщане ,49.11861074,38.17659543,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Луганська,1,,,,,,,
Новосадове  ,49.12886446,37.97136565,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Терни ,49.10366321,37.97212814,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
